,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index,GDP,emigration,unemployment,total_deaths,Exports,Imports
1768,Estonia,1975,,,,1429352.0,,,,,16572.0,,
1769,Estonia,1976,,,,1439576.0,,,,,17351.0,,
1770,Estonia,1977,,,,1450211.0,,,,,17094.0,,
1771,Estonia,1978,,,,1460188.0,,,,,17812.0,,
1772,Estonia,1979,,,,1468333.0,,,,,18062.0,,
1773,Estonia,1980,,,,1477219.0,,,,,18199.0,,
1774,Estonia,1981,,,,1487666.0,,,,,18349.0,,
1775,Estonia,1982,,,,1498414.0,,,,,17893.0,,
1776,Estonia,1983,,,,1508745.0,,,,,18190.0,,
1777,Estonia,1984,,,,1518617.0,,,,,19086.0,,
1778,Estonia,1985,,,,1528781.0,,,,,19343.0,,
1779,Estonia,1986,,,,1540190.0,,,,,17986.0,,
1780,Estonia,1987,,,,1552221.0,,,,,18279.0,,
1781,Estonia,1988,,,,1561900.0,,,,,18551.0,,
1782,Estonia,1989,,,,1568131.0,,,,,18536.0,,
1783,Estonia,1990,,,,1569174.0,,,,,19531.0,,
1784,Estonia,1991,,,,1561314.0,,,,,19715.0,,
1785,Estonia,1992,,,,1533091.0,,,,,20126.0,,
1786,Estonia,1993,,,,1494128.0,,,,,21286.0,,
1787,Estonia,1994,,,,1462514.0,,,,,22212.0,,
1788,Estonia,1995,,,,1436634.0,,2988.1,,,20828.0,,
1789,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1960,,,,412141296.0,,,,,,,
1790,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1961,,,,415523383.0,,,,,4175170.0,,
1791,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1962,,,,419380838.0,,,,,4392865.0,,
1792,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1963,,,,423274668.0,,,,,4415851.0,,
1793,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1964,,,,426840466.0,,,,,4270547.0,,
1794,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1965,,,,430265033.0,,,,,4415481.0,,
1795,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1966,,,,433499055.0,,,,,4399900.0,,
1796,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1967,,,,436645695.0,,,,,4465995.0,,
1797,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1968,,,,439601653.0,,,,,4646262.0,,
1798,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1969,,,,442490314.0,,,,,4779507.0,,
1799,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1970,,,,444902418.0,,,,,4682593.0,,
1800,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1971,,,,447297822.0,,,,,4733052.0,,
1801,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1972,,,,450152537.0,,,,,4710807.0,,
1802,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1973,,,,452825225.0,,,,,4791062.0,,
1803,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1974,,,,455258779.0,,,,,4754562.0,,
1804,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1975,,,,457411333.0,,,,,4867998.0,,
1805,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1976,,,,459484683.0,,,,,4886515.0,,
1806,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1977,,,,461418287.0,,,,,4792949.0,,
1807,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1978,,,,463286380.0,,,,,4880808.0,,
1808,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1979,,,,465135319.0,,,,,4862988.0,,
1809,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1980,,,,467071465.0,,,,,4954644.0,,
1810,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1981,,,,468821809.0,,,,,4919337.0,,
1811,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1982,,,,470189721.0,,,,,4889583.0,,
1812,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1983,,,,471281766.0,,,,,5007645.0,,
1813,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1984,,,,472285246.0,,,,,4922357.0,,
1814,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1985,,,,473362941.0,,,,,5052574.0,,
1815,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1986,,,,474601330.0,,,,,5002022.0,,
1816,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1987,,,,475915885.0,,,,,4933550.0,,
1817,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1988,,,,477382582.0,,,,,4943134.0,,
1818,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1989,,,,478957757.0,,,,,4970568.0,,
1819,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1990,,,,480537022.0,,,,,5014288.0,,
1820,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1991,,,,481932427.0,,,,,5043941.0,,
1821,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1992,,,,483320547.0,,,,,4984887.0,,
1822,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1993,,,,484833207.0,,,,,5074737.0,,
1823,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1994,,,,486031615.0,,,,,4988065.0,,
1824,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1995,,,,486977631.0,,,,,5048048.0,,
1825,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1996,,,,487805885.0,,,,,5043643.0,,
1826,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1997,,,,488584741.0,,,,,4992795.0,,
1827,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1998,,,,490964941.0,,,,,5004398.0,,
1828,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1999,,,,491885167.0,,,,,5010339.0,,
1829,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2000,,,,492626351.0,,,,,4921482.0,,
1830,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2001,,,,493433530.0,,,,,4879372.0,,
1831,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,,,,494686518.0,,,,,4937704.0,,
1832,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,,,,496512142.0,,,,,5029357.0,,
1833,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,,,,498495491.0,,,,,4817224.0,,
1834,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,,,,500472237.0,,,,,4914616.0,,
1835,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,,,,502368181.0,,,,,4839930.0,,
1836,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,,,,504362683.0,,,,,4890547.0,,
1837,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,,,,506314732.0,,,,,4935838.0,,
1838,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,,,,507885623.0,,,,,4945038.0,,
1839,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,,,,509051125.0,,,,,4950070.0,,
1840,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,,,,508827609.0,,,,,4914676.0,,
1841,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,,,,509981346.0,,,,,5054542.0,,
1842,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,,,,511527586.0,,,,,5037734.0,,
1843,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,,,513378713.0,,,,,4984133.0,,
1844,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,,,514907955.0,,,,,5264789.0,,
1845,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,,,516386453.0,,,,,5173161.0,,
1846,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,,,517588682.0,,,,,5309926.0,,
1847,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,,,518818581.0,,,,,5352309.0,,
1848,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,,,,519605603.0,,,,,5300876.0,,
1849,European Free Trade Association,1960,,,,9101091.0,,,,,85821.0,,
1850,European Free Trade Association,1961,,,,9240000.0,,,,,85574.0,,
1851,European Free Trade Association,1962,,,,9412554.0,,,,,90695.0,,
1852,European Free Trade Association,1963,,,,9564530.0,,,,,95117.0,,
1853,European Free Trade Association,1964,,,,9691305.0,,,,,90031.0,,
1854,European Free Trade Association,1965,,,,9791121.0,,,,,92126.0,,
1855,European Free Trade Association,1966,,,,9886194.0,,,,,93268.0,,
1856,European Free Trade Association,1967,,,,9995250.0,,,,,92861.0,,
1857,European Free Trade Association,1968,,,,10106523.0,,,,,96535.0,,
1858,European Free Trade Association,1969,,,,10208547.0,,,,,98586.0,,
1859,European Free Trade Association,1970,,,,10282218.0,,,,,97421.0,,
1860,European Free Trade Association,1971,,,,10344136.0,,,,,98519.0,,
1861,European Free Trade Association,1972,,,,10425229.0,,,,,97457.0,,
1862,European Free Trade Association,1973,,,,10503061.0,,,,,98602.0,,
1863,European Free Trade Association,1974,,,,10565323.0,,,,,97511.0,,
1864,European Free Trade Association,1975,,,,10587770.0,,,,,97579.0,,
1865,European Free Trade Association,1976,,,,10572868.0,,,,,98832.0,,
1866,European Free Trade Association,1977,,,,10570620.0,,,,,97066.0,,
1867,European Free Trade Association,1978,,,,10588974.0,,,,,99986.0,,
1868,European Free Trade Association,1979,,,,10618192.0,,,,,100741.0,,
1869,European Free Trade Association,1980,,,,10658678.0,,,,,102153.0,,
1870,European Free Trade Association,1981,,,,10710204.0,,,,,103476.0,,
1871,European Free Trade Association,1982,,,,10766211.0,,,,,102411.0,,
1872,European Free Trade Association,1983,,,,10810628.0,,,,,104786.0,,
1873,European Free Trade Association,1984,,,,10848071.0,,,,,102947.0,,
1874,European Free Trade Association,1985,,,,10891164.0,,,,,105778.0,,
1875,European Free Trade Association,1986,,,,10941896.0,,,,,105452.0,,
1876,European Free Trade Association,1987,,,,11005427.0,,,,,106374.0,,
1877,European Free Trade Association,1988,,,,11080562.0,,,,,108015.0,,
1878,European Free Trade Association,1989,,,,11154982.0,,,,,107943.0,,
1879,European Free Trade Association,1990,,,,11240560.0,,,,,111659.0,,
1880,European Free Trade Association,1991,,,,11348716.0,,,,,109540.0,,
1881,European Free Trade Association,1992,,,,11452449.0,,,,,108932.0,,
1882,European Free Trade Association,1993,,,,11544070.0,,,,,111040.0,,
1883,European Free Trade Association,1994,,,,11626899.0,,,,,107983.0,,
1884,European Free Trade Association,1995,,,,11698115.0,,,,,110725.0,,
1885,European Free Trade Association,1996,,,,11753135.0,,,,,108606.0,,
1886,European Free Trade Association,1997,,,,11796423.0,,,,,109508.0,,
1887,European Free Trade Association,1998,,,,11847180.0,,,,,108710.0,,
1888,European Free Trade Association,1999,,,,11915506.0,,,,,109780.0,,
1889,European Free Trade Association,2000,,,,11989066.0,,,,,108597.0,,
1890,European Free Trade Association,2001,,,,12061767.0,,,,,107154.0,,
1891,European Free Trade Association,2002,,,,12144129.0,,,,,108269.0,,
1892,European Free Trade Association,2003,,,,12227454.0,,,,,107592.0,,
1893,European Free Trade Association,2004,,,,12308056.0,,,,,103402.0,,
1894,European Free Trade Association,2005,,,,12391893.0,,,,,104409.0,,
1895,European Free Trade Association,2006,,,,12483428.0,,,,,103659.0,,
1896,European Free Trade Association,2007,,,,12607097.0,,,,,105213.0,,
1897,European Free Trade Association,2008,,,,12768773.0,,,,,105137.0,,
1898,European Free Trade Association,2009,,,,12926797.0,,,,,106156.0,,
1899,European Free Trade Association,2010,,,,13068224.0,,,,,106406.0,,
1900,European Free Trade Association,2011,,,,13220811.0,,,,,105718.0,,
1901,European Free Trade Association,2012,,,,13372806.0,,,,,108344.0,,
1902,European Free Trade Association,2013,,,,13529716.0,,,,,108492.0,,
1903,European Free Trade Association,2014,,,,13690513.0,,,,,106624.0,,
1904,European Free Trade Association,2015,,,,13839312.0,,,,,110712.0,,
1905,European Free Trade Association,2016,,,,13981012.0,,,,,108270.0,,
1906,European Free Trade Association,2017,,,,14110170.0,,,,,110232.0,,
1907,European Free Trade Association,2018,,,,14217211.0,,,,,110456.0,,
1908,European Free Trade Association,2019,,,,14322301.0,,,,,111002.0,,
1909,European Free Trade Association,2020,,,,14423005.0,,,,,119429.0,,
1910,European Free Trade Association,2021,,,,14524567.0,,,,,115798.0,,
1911,European Free Trade Association,2022,,,,14654383.0,,,,,123171.0,,
1912,Greece,1960,,,,8331725.0,,,,,60563.0,,
1913,Greece,1961,,,,8398050.0,,,,,63955.0,,
1914,Greece,1962,,,,8448233.0,,,,,66554.0,,
1915,Greece,1963,,,,8479625.0,,,,,66813.0,,
1916,Greece,1964,,,,8510429.0,,,,,69429.0,,
1917,Greece,1965,,,,8550333.0,,,,,67269.0,,
1918,Greece,1966,,,,8613651.0,,,,,67912.0,,
1919,Greece,1967,,,,8684088.0,,,,,71975.0,,
1920,Greece,1968,,,,8740765.0,,,,,73309.0,,
1921,Greece,1969,,,,8772764.0,,,,,71825.0,,
1922,Greece,1970,,,,8792806.0,,,,,74009.0,,
1923,Greece,1971,,,,8831036.0,,,,,73819.0,,
1924,Greece,1972,,,,8888628.0,,,,,76859.0,,
1925,Greece,1973,,,,8929086.0,,,,,77648.0,,
1926,Greece,1974,,,,8962022.0,,,,,76303.0,,
1927,Greece,1975,,,,9046541.0,,,,,80077.0,,
1928,Greece,1976,,,,9188150.0,,,,,81818.0,,
1929,Greece,1977,,,,9308479.0,,,,,83750.0,,
1930,Greece,1978,,,,9429959.0,,,,,81615.0,,
1931,Greece,1979,,,,9548258.0,,,,,82338.0,,
1932,Greece,1980,,,,9642505.0,,,,,87282.0,,
1933,Greece,1981,,,,9729350.0,,,,,86261.0,,
1934,Greece,1982,,,,9789513.0,,,,,86345.0,,
1935,Greece,1983,,,,9846627.0,,,,,90586.0,,
1936,Greece,1984,,,,9895801.0,,,,,88397.0,,
1937,Greece,1985,,,,9934300.0,,,,,92886.0,,
1938,Greece,1986,,,,9967213.0,,,,,91783.0,,
1939,Greece,1987,,,,10000595.0,,,,,95656.0,,
1940,Greece,1988,,,,10036983.0,,,,,92407.0,,
1941,Greece,1989,,,,10089498.0,,,,,92720.0,,
1942,Greece,1990,,,,10196792.0,,,,,94152.0,,
1943,Greece,1991,,,,10319927.0,,,,,95498.0,,
1944,Greece,1992,,,,10399061.0,,,,,98231.0,,
1945,Greece,1993,,,,10460415.0,,,,,97419.0,,
1946,Greece,1994,,,,10512922.0,,,,,97807.0,,
1947,Greece,1995,,,,10562153.0,,104662.1,,,100158.0,,
1948,Spain,1960,,,,30455000.0,,,,,262260.0,,
1949,Spain,1961,,,,30739250.0,,,,,256394.0,,
1950,Spain,1962,,,,31023366.0,,,,,271373.0,,
1951,Spain,1963,,,,31296651.0,,,,,275489.0,,
1952,Spain,1964,,,,31609195.0,,,,,267045.0,,
1953,Spain,1965,,,,31954292.0,,,,,267407.0,,
1954,Spain,1966,,,,32283194.0,,,,,269738.0,,
1955,Spain,1967,,,,32682947.0,,,,,274021.0,,
1956,Spain,1968,,,,33113134.0,,,,,277357.0,,
1957,Spain,1969,,,,33441054.0,,,,,297169.0,,
1958,Spain,1970,,,,33814126.0,,,,,280170.0,,
1959,Spain,1971,,,,34224490.0,,,,,302869.0,,
1960,Spain,1972,,,,34604469.0,,,,,280163.0,,
1961,Spain,1973,,,,34988947.0,,,,,296524.0,,
1962,Spain,1974,,,,35373335.0,,,,,295275.0,,
1963,Spain,1975,,,,35757900.0,,,,,298193.0,,
1964,Spain,1976,,,,36137812.0,,,,,299007.0,,
1965,Spain,1977,,,,36511638.0,,,,,294324.0,,
1966,Spain,1978,,,,36864898.0,,,,,296781.0,,
1967,Spain,1979,,,,37191330.0,,,,,291213.0,,
1968,Spain,1980,,,,37491165.0,,,,,289344.0,,
1969,Spain,1981,,,,37758631.0,,,,,293386.0,,
1970,Spain,1982,,,,37986012.0,,,,,286655.0,,
1971,Spain,1983,,,,38171525.0,,,,,302569.0,,
1972,Spain,1984,,,,38330364.0,,,,,299409.0,,
1973,Spain,1985,,,,38469512.0,,,,,312532.0,,
1974,Spain,1986,,,,38584624.0,,,,,310513.0,,
1975,Spain,1987,,,,38684815.0,,,,,310073.0,,
1976,Spain,1988,,,,38766939.0,,,,,319437.0,,
1977,Spain,1989,,,,38827764.0,,,,,324796.0,,
1978,Spain,1990,,,,38867322.0,,,,,333142.0,,
1979,Spain,1991,,,,38966376.0,,,,,337691.0,,
1980,Spain,1992,,,,39157685.0,,,,,331515.0,,
1981,Spain,1993,,,,39361262.0,,,,,339661.0,,
1982,Spain,1994,,,,39549108.0,,,,,338242.0,,
1983,Spain,1995,,,,39724050.0,,470155.7,,,346227.0,,
1984,European Union - 27 countries (from 2020),1960,,,,355968032.0,,,,,,,
1985,European Union - 27 countries (from 2020),1961,,,,358917677.0,,,,,3508800.0,,
1986,European Union - 27 countries (from 2020),1962,,,,362292099.0,,,,,3721195.0,,
1987,European Union - 27 countries (from 2020),1963,,,,365754385.0,,,,,3723423.0,,
1988,European Union - 27 countries (from 2020),1964,,,,368938389.0,,,,,3622925.0,,
1989,European Union - 27 countries (from 2020),1965,,,,371982334.0,,,,,3751106.0,,
1990,European Union - 27 countries (from 2020),1966,,,,374882363.0,,,,,3718683.0,,
1991,European Union - 27 countries (from 2020),1967,,,,377698630.0,,,,,3811566.0,,
1992,European Union - 27 countries (from 2020),1968,,,,380351144.0,,,,,3951103.0,,
1993,European Union - 27 countries (from 2020),1969,,,,382976404.0,,,,,4079386.0,,
1994,European Union - 27 countries (from 2020),1970,,,,385137827.0,,,,,3986877.0,,
1995,European Union - 27 countries (from 2020),1971,,,,387270862.0,,,,,4047311.0,,
1996,European Union - 27 countries (from 2020),1972,,,,389902199.0,,,,,3995901.0,,
1997,European Union - 27 countries (from 2020),1973,,,,392434984.0,,,,,4079758.0,,
1998,European Union - 27 countries (from 2020),1974,,,,394804887.0,,,,,4046095.0,,
1999,European Union - 27 countries (from 2020),1975,,,,396936395.0,,,,,4163866.0,,
2000,European Union - 27 countries (from 2020),1976,,,,399002351.0,,,,,4163979.0,,
2001,European Union - 27 countries (from 2020),1977,,,,400935349.0,,,,,4096398.0,,
2002,European Union - 27 countries (from 2020),1978,,,,402782640.0,,,,,4171363.0,,
2003,European Union - 27 countries (from 2020),1979,,,,404564541.0,,,,,4144125.0,,
2004,European Union - 27 countries (from 2020),1980,,,,406417979.0,,,,,4250071.0,,
2005,European Union - 27 countries (from 2020),1981,,,,408131851.0,,,,,4217650.0,,
2006,European Union - 27 countries (from 2020),1982,,,,409501178.0,,,,,4183575.0,,
2007,European Union - 27 countries (from 2020),1983,,,,410557063.0,,,,,4304514.0,,
2008,European Union - 27 countries (from 2020),1984,,,,411456968.0,,,,,4233094.0,,
2009,European Union - 27 countries (from 2020),1985,,,,412391874.0,,,,,4335723.0,,
2010,European Union - 27 countries (from 2020),1986,,,,413482162.0,,,,,4296210.0,,
2011,European Union - 27 countries (from 2020),1987,,,,414653514.0,,,,,4242345.0,,
2012,European Union - 27 countries (from 2020),1988,,,,415967079.0,,,,,4246582.0,,
2013,European Union - 27 countries (from 2020),1989,,,,417372976.0,,,,,4265774.0,,
2014,European Union - 27 countries (from 2020),1990,,,,418764395.0,,,,,4324569.0,,
2015,European Union - 27 countries (from 2020),1991,,,,419958792.0,,,,,4350854.0,,
2016,European Union - 27 countries (from 2020),1992,,,,421163060.0,,,,,4304019.0,,
2017,European Union - 27 countries (from 2020),1993,,,,422508788.0,,,,,4367728.0,,
2018,European Union - 27 countries (from 2020),1994,,,,423532766.0,,,,,4314434.0,,
2019,European Union - 27 countries (from 2020),1995,,,,424301173.0,,6337710.4,,,4355217.0,,
2020,European Union - 27 countries (from 2020),1996,,,,424957650.0,,6636498.9,,,4361669.0,,
2021,European Union - 27 countries (from 2020),1997,,,,425560270.0,,6819195.7,,,4316381.0,,
2022,European Union - 27 countries (from 2020),1998,,,,427740621.0,,7110871.8,,,4329087.0,,
2023,European Union - 27 countries (from 2020),1999,,,,428431186.0,,7430927.0,,,4331000.0,,
2024,European Union - 28 countries (2013-2020),1960,,,,408368032.0,,,,,,,
2025,European Union - 28 countries (2013-2020),1961,,,,411717677.0,,,,,4140600.0,,
2026,European Union - 28 countries (2013-2020),1962,,,,415542099.0,,,,,4357295.0,,
2027,European Union - 28 countries (2013-2020),1963,,,,419404385.0,,,,,4377723.0,,
2028,European Union - 28 countries (2013-2020),1964,,,,422938389.0,,,,,4234125.0,,
2029,European Union - 28 countries (2013-2020),1965,,,,426330384.0,,,,,4378902.0,,
2030,European Union - 28 countries (2013-2020),1966,,,,429530863.0,,,,,4362436.0,,
2031,European Union - 28 countries (2013-2020),1967,,,,432642230.0,,,,,4428276.0,,
2032,European Union - 28 countries (2013-2020),1968,,,,435562844.0,,,,,4607101.0,,
2033,European Union - 28 countries (2013-2020),1969,,,,438418154.0,,,,,4738923.0,,
2034,European Union - 28 countries (2013-2020),1970,,,,440801077.0,,,,,4642263.0,,
2035,European Union - 28 countries (2013-2020),1971,,,,443167085.0,,,,,4692389.0,,
2036,European Union - 28 countries (2013-2020),1972,,,,445988264.0,,,,,4669839.0,,
2037,European Union - 28 countries (2013-2020),1973,,,,448629511.0,,,,,4749450.0,,
2038,European Union - 28 countries (2013-2020),1974,,,,451034861.0,,,,,4713454.0,,
2039,European Union - 28 countries (2013-2020),1975,,,,453162195.0,,,,,4826343.0,,
2040,European Union - 28 countries (2013-2020),1976,,,,455214319.0,,,,,4844778.0,,
2041,European Union - 28 countries (2013-2020),1977,,,,457128841.0,,,,,4751541.0,,
2042,European Union - 28 countries (2013-2020),1978,,,,458979144.0,,,,,4838540.0,,
2043,European Union - 28 countries (2013-2020),1979,,,,460811492.0,,,,,4819701.0,,
2044,European Union - 28 countries (2013-2020),1980,,,,462732195.0,,,,,4911588.0,,
2045,European Union - 28 countries (2013-2020),1981,,,,464465680.0,,,,,4875624.0,,
2046,European Union - 28 countries (2013-2020),1982,,,,465814819.0,,,,,4846376.0,,
2047,European Union - 28 countries (2013-2020),1983,,,,466889911.0,,,,,4963615.0,,
2048,European Union - 28 countries (2013-2020),1984,,,,467879040.0,,,,,4878012.0,,
2049,European Union - 28 countries (2013-2020),1985,,,,468942142.0,,,,,5006379.0,,
2050,European Union - 28 countries (2013-2020),1986,,,,470163558.0,,,,,4956675.0,,
2051,European Union - 28 countries (2013-2020),1987,,,,471455564.0,,,,,4886687.0,,
2052,European Union - 28 countries (2013-2020),1988,,,,472895406.0,,,,,4895767.0,,
2053,European Union - 28 countries (2013-2020),1989,,,,474449687.0,,,,,4923507.0,,
2054,European Union - 28 countries (2013-2020),1990,,,,476011981.0,,,,,4966368.0,,
2055,European Union - 28 countries (2013-2020),1991,,,,477383689.0,,,,,4997035.0,,
2056,European Union - 28 countries (2013-2020),1992,,,,478743462.0,,,,,4938257.0,,
2057,European Union - 28 countries (2013-2020),1993,,,,480227402.0,,,,,5026209.0,,
2058,European Union - 28 countries (2013-2020),1994,,,,481398511.0,,,,,4942070.0,,
2059,European Union - 28 countries (2013-2020),1995,,,,482320203.0,,7363520.3,,,5000710.0,,
2060,European Union - 28 countries (2013-2020),1996,,,,483124600.0,,7751349.0,,,4997674.0,,
2061,European Union - 28 countries (2013-2020),1997,,,,483877224.0,,8193961.0,,,4946126.0,,
2062,European Union - 28 countries (2013-2020),1998,,,,486227762.0,,8585151.5,,,4958257.0,,
2063,European Union - 28 countries (2013-2020),1999,,,,487113652.0,,9009322.1,,,4963062.0,,
2064,Finland,1960,,,,4429634.0,,,,,39797.0,,
2065,Finland,1961,,,,4461005.0,,,,,40616.0,,
2066,Finland,1962,,,,4491443.0,,,,,42889.0,,
2067,Finland,1963,,,,4523309.0,,,,,42010.0,,
2068,Finland,1964,,,,4548543.0,,,,,42512.0,,
2069,Finland,1965,,,,4563732.0,,,,,44473.0,,
2070,Finland,1966,,,,4580869.0,,,,,43548.0,,
2071,Finland,1967,,,,4605744.0,,,,,43790.0,,
2072,Finland,1968,,,,4626469.0,,,,,45013.0,,
2073,Finland,1969,,,,4623785.0,,,,,45966.0,,
2074,Finland,1970,,,,4606307.0,,,,,44119.0,,
2075,Finland,1971,,,,4612124.0,,,,,45876.0,,
2076,Finland,1972,,,,4639657.0,,,,,43958.0,,
2077,Finland,1973,,,,4666081.0,,,,,43410.0,,
2078,Finland,1974,,,,4690574.0,,,,,44676.0,,
2079,Finland,1975,,,,4711440.0,,,,,43828.0,,
2080,Finland,1976,,,,4725664.0,,,,,44786.0,,
2081,Finland,1977,,,,4738902.0,,,,,44065.0,,
2082,Finland,1978,,,,4752528.0,,,,,43692.0,,
2083,Finland,1979,,,,4764690.0,,,,,43738.0,,
2084,Finland,1980,,,,4779535.0,,,,,44398.0,,
2085,Finland,1981,,,,4799964.0,,,,,44404.0,,
2086,Finland,1982,,,,4826933.0,,,,,43408.0,,
2087,Finland,1983,,,,4855787.0,,,,,45388.0,,
2088,Finland,1984,,,,4881803.0,,,,,45098.0,,
2089,Finland,1985,,,,4902206.0,,,,,48199.0,,
2090,Finland,1986,,,,4918154.0,,,,,47135.0,,
2091,Finland,1987,,,,4932123.0,,,,,47949.0,,
2092,Finland,1988,,,,4946481.0,,,,,49063.0,,
2093,Finland,1989,,,,4964371.0,,,,,49110.0,,
2094,Finland,1990,,,,4986431.0,,,,,50058.0,,
2095,Finland,1991,,,,5013740.0,,,,,49294.0,,
2096,Finland,1992,,,,5041992.0,,,,,49844.0,,
2097,Finland,1993,,,,5066447.0,,,,,50988.0,,
2098,Finland,1994,,,,5088333.0,,,,,48000.0,,
2099,Finland,1995,,,,5107790.0,,102643.6,,,49280.0,,
2100,France,1982,,,,55750888.0,,,,,,,
