,geo,Year,CPI,Immigrants,Population,Housing Index,GDP,emigration,unemployment,total_deaths,Exports,Imports,Immigrants_pcap,GDP_pcap,Emigrants_pcap,Deaths_pcap,Exports_pcap,Imports_pcap
245,Romania,2015,100.0,132795.0,19815616.0,100.0,160287.8,194718.0,4.5,262442.0,54620.2,62979.2,0.006701532770921681,8088.963774832939,0.009826492398722301,0.013244200937280981,0.0027564220057554605,0.0031782610240327627
246,Romania,2016,98.93,137455.0,19702267.0,105.95,167494.3,207578.0,3.8,258404.0,57392.4,67363.1,0.006976608326341329,8501.270437559291,0.01053574190218821,0.013115445039903277,0.002912984581926537,0.00341905324904997
247,Romania,2017,100.0,177435.0,19588715.0,112.36,186399.0,242193.0,3.3,262321.0,62615.6,75567.5,0.009058021416922957,9515.63183189913,0.012363904421499828,0.013391434813360652,0.003196513911198361,0.003857705827053995
248,Romania,2018,104.08,172578.0,19473970.0,118.62,206071.9,231661.0,2.9,264963.0,67424.5,82828.8,0.008861983457918441,10581.915243784395,0.011895930824582764,0.013606008430741138,0.0034622883777678613,0.004253308390636321
249,Romania,2019,108.15,202422.0,19371648.0,122.69,224178.6,233736.0,2.7,259889.0,68667.1,86254.5,0.01044939490950899,11572.510506075685,0.012065881023648582,0.013415946851811472,0.0035447216468108447,0.004452615492497076
250,Romania,2020,110.67,145519.0,19265250.0,128.44,220486.6,186818.0,3.4,298258.0,61775.6,80481.6,0.007553444673700056,11444.782704610634,0.009697149011821804,0.015481657388302773,0.0032065817988346894,0.004177552847743995
251,Romania,2021,115.21,194642.0,19122059.0,134.09,241611.3,216861.0,3.2,335527.0,73923.0,98334.9,0.010178924769555413,12635.213603304957,0.011340881230415616,0.017546593701023513,0.0038658493836882316,0.0051424849175499355
252,Sweden,2011,97.75,96467.0,9449213.0,75.87,412844.7,51179.0,5.6,89938.0,134312.6,127173.8,0.01020899835785266,43690.90843861811,0.005416218260716528,0.009518041343760586,0.014214157306010564,0.013458665816930998
253,Sweden,2012,98.66,103059.0,9519374.0,76.83,430037.1,51747.0,5.8,91938.0,134141.4,127985.5,0.01082623710340617,45174.93482239483,0.005435966692767823,0.009657988014758112,0.01409140979228256,0.01344473911834959
254,Sweden,2013,99.1,115845.0,9600379.0,80.79,441850.7,50715.0,5.8,90402.0,126157.4,120931.3,0.012066711116300722,46024.29758241836,0.005282603947198335,0.009416503244299,0.013140877042458428,0.012596513116825908
255,Sweden,2014,99.3,126966.0,9696110.0,88.4,438833.9,51237.0,5.8,88976.0,123920.6,122132.4,0.013094529661895338,45258.75840930023,0.00528428410981311,0.00917646355084668,0.01278044494132183,0.012596020465939432
256,Sweden,2015,100.0,134240.0,9799186.0,100.0,455494.7,55830.0,5.4,90907.0,126258.2,124807.1,0.013699097047448636,46482.91194799241,0.0056974120095281385,0.009276995048364222,0.01288456000324925,0.012736476274661998
257,Sweden,2016,101.14,163005.0,9923085.0,108.24,466266.5,45878.0,5.1,90982.0,125901.1,127462.6,0.016426847094426784,46988.05865313055,0.004623360577884801,0.009168721219257922,0.012687697424742407,0.01284505776177469
258,Sweden,2017,103.02,144489.0,10057698.0,115.43,480025.5,45620.0,4.9,91972.0,135356.9,136475.7,0.014366010989791103,47727.17375288063,0.004535829172838556,0.00914443841920885,0.013458039801950704,0.013569277979911507
259,Sweden,2018,105.12,132602.0,10175214.0,114.35,470673.1,46981.0,4.7,92185.0,140551.8,144489.0,0.013031863506752782,46256.82565496903,0.004617200188615197,0.009059760315606138,0.013813154200000117,0.014200094464843688
260,Sweden,2019,106.93,115805.0,10278887.0,117.19,476869.5,47718.0,5.1,88766.0,143421.1,142006.3,0.011266297605956753,46393.10656883377,0.004642331411951508,0.008635759883341455,0.013952979539516292,0.013815338178150999
261,Sweden,2020,107.63,82518.0,10353442.0,122.11,480556.4,48937.0,6.2,98124.0,136108.2,131179.2,0.007970103082627014,46415.134213336976,0.004726640666939555,0.009477427893062038,0.01314617882632655,0.012670105265475965
262,Sweden,2021,110.49,90631.0,10415811.0,134.46,540734.0,48284.0,6.5,91958.0,160337.1,158369.1,0.008701290758828093,51914.72848345654,0.004635644790405663,0.008828693224176207,0.015393626094021867,0.015204682573445314
263,Slovenia,2011,95.81,14083.0,2052843.0,120.39,37058.6,12024.0,5.1,18699.0,24915.1,25525.5,0.006860242113011078,18052.330353563328,0.005857242857831797,0.00910883102117405,0.012136875542844728,0.012434219275414632
264,Slovenia,2012,98.5,15022.0,2057159.0,112.09,36253.3,14378.0,5.6,19257.0,25033.2,24933.6,0.007302303808310393,17622.993652897032,0.0069892507093520725,0.009360968209068916,0.012168821175222723,0.012120404888489415
265,Slovenia,2013,100.4,13871.0,2059953.0,106.21,36454.3,13384.0,6.3,19334.0,25614.8,25128.7,0.006733648777423562,17696.6658948044,0.006497235616540766,0.00938565103184393,0.012434652635278572,0.012198676377567838
266,Slovenia,2014,100.77,13846.0,2061980.0,99.2,37634.3,14336.0,6.1,18886.0,27075.0,25551.1,0.006714905091222999,18251.534932443574,0.006952540761792064,0.009159157702790521,0.013130583225831483,0.012391536290361691
267,Slovenia,2015,100.0,15420.0,2063531.0,100.0,38852.6,14913.0,5.7,19834.0,28792.6,26887.4,0.007472628228022743,18828.212418422594,0.007226932864105264,0.009611680173450265,0.013953073639310483,0.013029801829970086
268,Slovenia,2016,99.85,16623.0,2065042.0,103.25,40443.2,15572.0,5.0,19689.0,29742.4,27597.5,0.008049715211603444,19584.686413157695,0.007540766725325683,0.009534430776710595,0.014402806335173813,0.01336413496674644
269,Slovenia,2017,101.4,18808.0,2066388.0,111.79,43011.3,17555.0,4.2,20509.0,34007.2,31917.2,0.009101872446026593,20814.725985632904,0.008495500361016421,0.00992504795807951,0.016457315857428517,0.015445889155376435
270,Slovenia,2018,103.36,28455.0,2073894.0,121.55,45876.3,13527.0,3.3,20485.0,37423.0,35803.3,0.013720566239161692,22120.85092102104,0.006522512722443866,0.009877554011921535,0.01804479881806881,0.017263804225288275
271,Slovenia,2019,105.11,31319.0,2088385.0,129.69,48582.3,15106.0,2.9,20588.0,40147.2,39318.8,0.014996755866375213,23263.09564567836,0.00723334059572349,0.009858335508060055,0.01922404154406395,0.018827371389853884
272,Slovenia,2020,104.82,36110.0,2102419.0,135.66,47044.9,17745.0,3.2,24016.0,39246.8,36913.6,0.01717545360843866,22376.557669998227,0.008440277604036112,0.011423032230968232,0.01866744925726033,0.01755767998672006
273,Slovenia,2021,106.97,23624.0,2108079.0,151.32,52278.8,21144.0,3.1,23261.0,48544.4,48781.3,0.011206411144933374,24799.260369274587,0.01002998464478798,0.011034216459629834,0.023027789755507264,0.023140166948202607
274,Slovakia,2011,95.43,4829.0,5398384.0,95.33,71785.8,1863.0,8.7,51903.0,57297.3,57601.7,0.0008945269547331201,13297.646110391555,0.00034510327535054936,0.009614543907954676,0.01061378738526196,0.010670174630037433
275,Slovakia,2012,99.0,5419.0,5407579.0,92.75,73649.3,2003.0,9.0,52437.0,62792.1,60251.8,0.001002112035718757,13619.643836918518,0.00037040605416952763,0.009696945712674748,0.011611869193219368,0.01114210259341565
276,Slovakia,2013,100.45,5149.0,5413393.0,93.59,74492.8,2770.0,9.2,52089.0,64514.1,61646.3,0.0009511594668999646,13760.833547462747,0.0005116938674136535,0.00962224615874,0.011917497953686348,0.011387737782939462
277,Slovakia,2014,100.35,5357.0,5418649.0,94.91,76354.5,3644.0,8.5,51346.0,64913.1,61404.6,0.0009886228098553718,14091.05849077879,0.0006724923500304227,0.009475793689534051,0.011979572768046056,0.011332086651119126
278,Slovakia,2015,100.0,6997.0,5423801.0,100.0,80126.0,3870.0,7.5,53826.0,67764.5,65695.7,0.0012900547051781582,14773.03463014222,0.0007135217534714124,0.009924036667274481,0.012493913401321324,0.012112483477915211
279,Slovakia,2016,99.52,7686.0,5430798.0,106.7,81265.2,3801.0,6.4,52351.0,69606.5,67474.4,0.001415261624534737,14963.767755677894,0.0006998971421879436,0.00963965148399922,0.012816993009130518,0.012424398771598575
280,Slovakia,2017,100.9,7188.0,5439232.0,112.99,84669.9,3466.0,5.4,53914.0,73790.1,72191.9,0.0013215100955429001,15566.517478938202,0.0006372223137384101,0.009912061114510283,0.013566271856026733,0.013272443609686073
281,Slovakia,2018,103.46,7253.0,5446771.0,121.32,89874.7,3298.0,4.3,54293.0,79136.9,78727.4,0.0013316146392055037,16500.54683775029,0.0006054963573831174,0.009967924115039902,0.014529140292477873,0.014453958134094494
282,Slovakia,2019,106.33,7016.0,5454147.0,132.39,94429.7,3384.0,3.8,53234.0,79962.0,80407.4,0.0012863606353110762,17313.37640881333,0.0006204453235308839,0.009760279655095471,0.014660770969319309,0.01474243360144125
283,Slovakia,2020,108.47,6775.0,5458827.0,145.06,93444.1,2428.0,4.4,59089.0,75586.2,73700.2,0.0012411091247258798,17117.98157369706,0.0004447841999755625,0.010824486652535426,0.013846601110458346,0.013501105640460854
284,Slovakia,2021,111.53,5733.0,5447247.0,154.33,100255.7,3395.0,4.5,73461.0,87868.1,87904.7,0.001052458241750374,18404.838260501132,0.0006232506071415524,0.0134858948015392,0.016130735397164843,0.016137454387509874
