,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,Population,Housing Index,GDP,emigration,unemployment,total_population,total_deaths
1884,Türkiye,1999,8.58,,,66337994.0,,240103.4,,,66337994.0,427000.0
1885,Türkiye,2000,13.14,,,65809463.0,,298354.6,,,65809463.0,466000.0
1886,Türkiye,2001,20.6,,,65166331.0,,224298.1,,,65166331.0,449000.0
1887,Türkiye,2002,30.28,,,66002506.0,,251517.4,,,66002506.0,433000.0
1888,Türkiye,2003,37.94,,,66794551.0,,278583.9,,,66794551.0,419000.0
1889,Türkiye,2004,41.76,,,67598736.0,,327979.7,,,67598736.0,409000.0
1890,Türkiye,2005,45.15,,,68435380.0,,405626.3,,,68435380.0,403000.0
1891,Türkiye,2006,49.34,,,69295253.0,,439887.8,,,69295253.0,398000.0
1892,Türkiye,2007,53.66,,,70158112.0,,496901.4,,,70158112.0,394000.0
1893,Türkiye,2008,59.27,,,71051678.0,,525994.8,,,71051678.0,392000.0
1894,Türkiye,2009,62.97,,,72039206.0,,465245.5,,,72039206.0,392000.0
1895,Türkiye,2010,68.37,,,73142150.0,58.15,584855.7,,,73142150.0,365707.0
1896,Türkiye,2010,68.37,,,73142150.0,58.65,584855.7,,,73142150.0,365707.0
1897,Türkiye,2010,68.37,,,73142150.0,58.11,584855.7,,,73142150.0,365707.0
1898,Türkiye,2011,72.79,,,74223629.0,62.43,600961.4,,4.5,74223629.0,375367.0
1899,Türkiye,2011,72.79,,,74223629.0,62.31,600961.4,,4.5,74223629.0,375367.0
1900,Türkiye,2011,72.79,,,74223629.0,62.14,600961.4,,4.5,74223629.0,375367.0
1901,Türkiye,2012,79.31,,,75175827.0,68.12,683587.3,,4.2,75175827.0,374855.0
1902,Türkiye,2012,79.31,,,75175827.0,68.48,683587.3,,4.2,75175827.0,374855.0
1903,Türkiye,2012,79.31,,,75175827.0,68.03,683587.3,,4.2,75175827.0,374855.0
1904,Türkiye,2013,85.22,,5.7,76147624.0,75.74,719726.6,,4.6,76147624.0,372094.0
1905,Türkiye,2013,85.22,,5.7,76147624.0,76.62,719726.6,,4.6,76147624.0,372094.0
1906,Türkiye,2013,85.22,,5.7,76147624.0,75.79,719726.6,,4.6,76147624.0,372094.0
1907,Türkiye,2014,92.81,,,77181884.0,86.08,707000.8,,5.2,77181884.0,390121.0
1908,Türkiye,2014,92.81,,,77181884.0,86.19,707000.8,,5.2,77181884.0,390121.0
1909,Türkiye,2014,92.81,,,77181884.0,86.11,707000.8,,5.2,77181884.0,390121.0
1910,Türkiye,2015,100.0,,,78218479.0,100.0,777042.3,,5.5,78218479.0,405218.0
1911,Türkiye,2015,100.0,,,78218479.0,100.0,777042.3,,5.5,78218479.0,405218.0
1912,Türkiye,2015,100.0,,,78218479.0,100.0,777042.3,,5.5,78218479.0,405218.0
1913,Türkiye,2016,107.66,,,79277962.0,113.57,785618.9,,5.9,79277962.0,422135.0
1914,Türkiye,2016,107.66,,,79277962.0,113.62,785618.9,,5.9,79277962.0,422135.0
1915,Türkiye,2016,107.66,,,79277962.0,113.27,785618.9,,5.9,79277962.0,422135.0
1916,Türkiye,2017,119.63,,,80312698.0,124.8,760497.1,,6.0,80312698.0,425781.0
1917,Türkiye,2017,119.63,,,80312698.0,126.83,760497.1,,6.0,80312698.0,425781.0
1918,Türkiye,2017,119.63,,,80312698.0,124.83,760497.1,,6.0,80312698.0,425781.0
1919,Türkiye,2018,139.17,,5.7,81407204.0,133.6,658963.4,,6.1,81407204.0,426106.0
1920,Türkiye,2018,139.17,,5.7,81407204.0,136.48,658963.4,,6.1,81407204.0,426106.0
1921,Türkiye,2018,139.17,,5.7,81407204.0,133.4,658963.4,,6.1,81407204.0,426106.0
1922,Türkiye,2019,160.3,,,82579440.0,140.15,679135.8,,7.6,82579440.0,435941.0
1923,Türkiye,2019,160.3,,,82579440.0,144.78,679135.8,,7.6,82579440.0,435941.0
1924,Türkiye,2019,160.3,,,82579440.0,140.64,679135.8,,7.6,82579440.0,435941.0
1925,Türkiye,2020,179.98,,,83384680.0,174.33,626785.3,,6.8,83384680.0,
1926,Türkiye,2020,179.98,,,83384680.0,184.08,626785.3,,6.8,83384680.0,
1927,Türkiye,2020,179.98,,,83384680.0,175.5,626785.3,,6.8,83384680.0,
1928,Türkiye,2021,215.24,,5.6,84147318.0,241.48,690246.0,,,84147318.0,
1929,Türkiye,2021,215.24,,5.6,84147318.0,267.33,690246.0,,,84147318.0,
1930,Türkiye,2021,215.24,,5.6,84147318.0,245.4,690246.0,,,84147318.0,
1931,Türkiye,2022,370.82,,,84979913.0,627.83,862309.6,,,84979913.0,504839.0
1932,Türkiye,2022,370.82,,,84979913.0,687.95,862309.6,,,84979913.0,504839.0
1933,Türkiye,2022,370.82,,,84979913.0,636.73,862309.6,,,84979913.0,504839.0
1934,United Kingdom,1996,68.8,,,58166950.0,,1114850.1,,,58166950.0,636005.0
1935,United Kingdom,1997,70.1,,,58316954.0,,1374765.3,,,58316954.0,629745.0
1936,United Kingdom,1998,71.2,332390.0,,58487141.0,,1474279.7,,,58487141.0,629170.0
1937,United Kingdom,1999,72.1,354077.0,,58682466.0,,1578395.1,,,58682466.0,632062.0
1938,United Kingdom,2000,72.7,364370.0,,58892514.0,,1798090.2,,,58892514.0,608365.0
1939,United Kingdom,2001,73.6,372205.0,,59119673.0,,1830567.5,,,59119673.0,602268.0
1940,United Kingdom,2002,74.5,385901.0,,59370479.0,,1888699.6,,,59370479.0,606214.0
1941,United Kingdom,2003,75.5,431487.0,,59647577.0,,1815326.8,,,59647577.0,611185.0
1942,United Kingdom,2004,76.5,518097.0,,59987905.0,,1941265.1,,,59987905.0,583082.0
1943,United Kingdom,2005,78.1,496469.0,,60401206.0,78.56,2037200.9,,,60401206.0,582663.0
1944,United Kingdom,2005,78.1,496469.0,,60401206.0,82.37,2037200.9,,,60401206.0,582663.0
1945,United Kingdom,2005,78.1,496469.0,,60401206.0,78.96,2037200.9,,,60401206.0,582663.0
1946,United Kingdom,2006,79.9,529008.0,,60846820.0,84.86,2157333.5,,,60846820.0,572224.0
1947,United Kingdom,2006,79.9,529008.0,,60846820.0,87.61,2157333.5,,,60846820.0,572224.0
1948,United Kingdom,2006,79.9,529008.0,,60846820.0,85.1,2157333.5,,,60846820.0,572224.0
1949,United Kingdom,2007,81.8,526714.0,,61322463.0,93.46,2259235.2,,,61322463.0,574687.0
1950,United Kingdom,2007,81.8,526714.0,,61322463.0,94.42,2259235.2,,,61322463.0,574687.0
1951,United Kingdom,2007,81.8,526714.0,,61322463.0,93.54,2259235.2,,,61322463.0,574687.0
1952,United Kingdom,2008,84.7,590242.0,,61806995.0,89.17,1995854.5,,,61806995.0,579697.0
1953,United Kingdom,2008,84.7,590242.0,,61806995.0,91.37,1995854.5,,,61806995.0,579697.0
1954,United Kingdom,2008,84.7,590242.0,,61806995.0,89.41,1995854.5,,,61806995.0,579697.0
1955,United Kingdom,2009,86.6,566514.0,,62276270.0,81.34,1738066.5,,,62276270.0,559617.0
1956,United Kingdom,2009,86.6,566514.0,,62276270.0,82.29,1738066.5,,,62276270.0,559617.0
1957,United Kingdom,2009,86.6,566514.0,,62276270.0,81.44,1738066.5,,,62276270.0,559617.0
1958,United Kingdom,2010,89.4,590950.0,,62766365.0,86.3,1872175.5,339306.0,,62766365.0,561666.0
1959,United Kingdom,2010,89.4,590950.0,,62766365.0,84.65,1872175.5,339306.0,,62766365.0,561666.0
1960,United Kingdom,2010,89.4,590950.0,,62766365.0,86.15,1872175.5,339306.0,,62766365.0,561666.0
1961,United Kingdom,2011,93.4,566044.0,,63258810.0,84.79,1912869.3,350703.0,,63258810.0,552232.0
1962,United Kingdom,2011,93.4,566044.0,,63258810.0,85.92,1912869.3,350703.0,,63258810.0,552232.0
1963,United Kingdom,2011,93.4,566044.0,,63258810.0,84.88,1912869.3,350703.0,,63258810.0,552232.0
1964,United Kingdom,2012,96.1,498040.0,,63700215.0,85.17,2111028.9,321217.0,,63700215.0,569024.0
1965,United Kingdom,2012,96.1,498040.0,,63700215.0,85.56,2111028.9,321217.0,,63700215.0,569024.0
1966,United Kingdom,2012,96.1,498040.0,,63700215.0,85.2,2111028.9,321217.0,,63700215.0,569024.0
1967,United Kingdom,2013,98.5,526046.0,7.3,64128273.0,87.33,2096338.0,316934.0,,64128273.0,574945.0
1968,United Kingdom,2013,98.5,526046.0,7.3,64128273.0,88.07,2096338.0,316934.0,,64128273.0,574945.0
1969,United Kingdom,2013,98.5,526046.0,7.3,64128273.0,87.39,2096338.0,316934.0,,64128273.0,574945.0
1970,United Kingdom,2014,100.0,631991.0,,64602298.0,94.34,2311080.2,319086.0,,64602298.0,568840.0
1971,United Kingdom,2014,100.0,631991.0,,64602298.0,95.17,2311080.2,319086.0,,64602298.0,568840.0
1972,United Kingdom,2014,100.0,631991.0,,64602298.0,94.4,2311080.2,319086.0,,64602298.0,568840.0
1973,United Kingdom,2015,100.0,631452.0,,65116219.0,100.0,2644716.5,299183.0,,65116219.0,601272.0
1974,United Kingdom,2015,100.0,631452.0,,65116219.0,100.0,2644716.5,299183.0,,65116219.0,601272.0
1975,United Kingdom,2015,100.0,631452.0,,65116219.0,100.0,2644716.5,299183.0,,65116219.0,601272.0
1976,United Kingdom,2016,100.7,588993.0,,65611593.0,106.81,2434119.2,340440.0,,65611593.0,595655.0
1977,United Kingdom,2016,100.7,588993.0,,65611593.0,109.35,2434119.2,340440.0,,65611593.0,595655.0
1978,United Kingdom,2016,100.7,588993.0,,65611593.0,106.99,2434119.2,340440.0,,65611593.0,595655.0
1979,United Kingdom,2017,103.4,644209.0,,66058859.0,111.63,2359789.9,359665.0,,66058859.0,605748.0
1980,United Kingdom,2017,103.4,644209.0,,66058859.0,114.94,2359789.9,359665.0,,66058859.0,605748.0
1981,United Kingdom,2017,103.4,644209.0,,66058859.0,111.86,2359789.9,359665.0,,66058859.0,605748.0
1982,United Kingdom,2018,105.9,603953.0,7.6,66460344.0,115.12,2420897.2,344347.0,,66460344.0,614313.0
1983,United Kingdom,2018,105.9,603953.0,7.6,66460344.0,119.81,2420897.2,344347.0,,66460344.0,614313.0
1984,United Kingdom,2018,105.9,603953.0,7.6,66460344.0,115.53,2420897.2,344347.0,,66460344.0,614313.0
1985,United Kingdom,2019,107.8,680906.0,,66836327.0,116.28,2526615.2,368385.0,,66836327.0,604621.0
1986,United Kingdom,2019,107.8,680906.0,,66836327.0,120.78,2526615.2,368385.0,,66836327.0,604621.0
1987,United Kingdom,2019,107.8,680906.0,,66836327.0,116.67,2526615.2,368385.0,,66836327.0,604621.0
1988,United States,2002,75.77,,,,,,,,,
1989,United States,2003,77.49,,,,,,,,,
1990,United States,2004,79.6,,,,,,,,,
1991,United States,2005,82.54,,,,,,,,,
1992,United States,2006,85.16,,,,,,,,,
1993,United States,2007,87.4,,,,,,,,,
1994,United States,2008,91.22,,,,,,,,,
1995,United States,2009,90.46,,,,,,,,,
1996,United States,2010,92.66,,,,,,,,,
1997,United States,2011,96.2,,,,,,,,,
1998,United States,2012,98.23,,,,,,,,,
1999,United States,2013,99.46,,,,,,,,,
2000,United States,2014,100.76,,,,,,,,,
2001,United States,2015,100.0,,,,,,,,,
2002,United States,2016,100.57,,,,,,,,,
2003,United States,2017,102.34,,,,,,,,,
2004,United States,2018,104.55,,,,,,,,,
2005,United States,2019,105.99,,,,,,,,,
2006,United States,2020,106.8,,,,,,,,,
2007,United States,2021,112.5,,,,,,,,,
2008,United States,2022,122.27,,,,,,,,,
2009,Kosovo*,2016,100.27,,,1777568.0,,6037.3,,,1777568.0,8495.0
2010,Kosovo*,2017,101.77,,,1791019.0,,6356.5,,,1791019.0,8721.0
2011,Kosovo*,2018,102.84,,6.0,1797086.0,,6671.5,,,1797086.0,8998.0
2012,Kosovo*,2019,105.59,,,1788891.0,,7056.2,,,1788891.0,9430.0
2013,Kosovo*,2020,105.8,,,1790152.0,,6771.6,,,1790152.0,14457.0
2014,Kosovo*,2021,109.35,,,,,7957.9,,,,
2015,Kosovo*,2022,122.01,,,,,8936.2,,,,
2016,Armenia,2005,,1497.0,,3217517.0,,,,,3217517.0,26379.0
2017,Armenia,2006,,1335.0,,3221094.0,,,,,3221094.0,27202.0
2018,Armenia,2007,,1112.0,,3226520.0,,,,,3226520.0,26830.0
2019,Azerbaijan,2005,,2013.0,,8391850.0,,,,,8391850.0,51962.0
2020,Azerbaijan,2007,,1954.0,,8581300.0,,,,,8581300.0,53655.0
2021,Bosnia and Herzegovina,2007,,5620.0,,3843932.0,,11528.5,,,3843932.0,35044.0
2022,Belarus,2005,,13031.0,,9775307.0,,,,,9775307.0,141857.0
2023,Belarus,2006,,14124.0,,9732501.0,,,,,9732501.0,138426.0
2024,Belarus,2007,,14155.0,,9702116.0,,,,,9702116.0,132993.0
2025,Switzerland,1998,,95955.0,,7110001.0,,271242.2,,,7110001.0,62569.0
2026,Switzerland,1999,,107953.0,,7143991.0,,279613.7,,,7143991.0,62503.0
2027,Switzerland,2000,,110302.0,,7184250.0,,302676.7,,,7184250.0,62528.0
2028,Switzerland,2001,,124077.0,,7229854.0,,320183.3,,,7229854.0,61228.0
2029,Switzerland,2002,,127340.0,,7284753.0,,328614.3,,,7284753.0,61768.0
2030,Switzerland,2003,,119783.0,,7339001.0,,320540.7,,,7339001.0,63070.0
2031,Switzerland,2004,,120188.0,,7389625.0,,325343.7,,,7389625.0,60180.0
2032,Israel,2007,,21285.0,,,,,,,,
2033,Kyrgyzstan,2006,,3420.0,,,,,,,,
2034,Kyrgyzstan,2007,,3960.0,,,,,,,,
2035,Liechtenstein,2008,,578.0,,35473.0,,,,,35473.0,205.0
2036,Liechtenstein,2009,,584.0,,35742.0,,,,,35742.0,229.0
2037,Liechtenstein,2010,,591.0,,36022.0,,,428.0,,36022.0,238.0
2038,Liechtenstein,2011,,650.0,,36312.0,,,467.0,,36312.0,248.0
2039,Liechtenstein,2012,,671.0,,36657.0,,,439.0,,36657.0,224.0
2040,Liechtenstein,2013,,696.0,,36984.0,,4812.4,497.0,,36984.0,246.0
2041,Liechtenstein,2014,,615.0,,37248.0,,5021.7,476.0,,37248.0,268.0
2042,Liechtenstein,2015,,657.0,,37494.0,,5649.1,468.0,,37494.0,252.0
2043,Liechtenstein,2016,,607.0,,37716.0,,5637.7,522.0,,37716.0,271.0
2044,Liechtenstein,2017,,645.0,,37962.0,,5734.6,426.0,,37962.0,249.0
2045,Liechtenstein,2018,,649.0,,38246.0,,5666.3,484.0,,38246.0,274.0
2046,Liechtenstein,2019,,727.0,,38563.0,,5750.1,446.0,,38563.0,263.0
2047,Liechtenstein,2020,,713.0,,38901.0,,5618.0,432.0,,38901.0,319.0
2048,Liechtenstein,2021,,669.0,,39182.0,,6517.5,516.0,,39182.0,271.0
2049,Moldova,2006,,1968.0,,3585523.0,,,,,3585523.0,43137.0
2050,Moldova,2007,,2070.0,,3576907.0,,,,,3576907.0,43050.0
2051,Montenegro,2010,,5749.0,,619426.0,,3125.1,,,619426.0,5633.0
2052,Montenegro,2011,,6025.0,,620079.0,,3264.8,,10.2,620079.0,5847.0
2053,Montenegro,2012,,5727.0,,620601.0,,3181.5,,10.7,620601.0,5922.0
2054,Montenegro,2013,,5112.0,5.7,621207.0,,3362.5,,10.4,621207.0,5917.0
2055,Montenegro,2014,,5353.0,,621810.0,,3457.9,,10.1,621810.0,6014.0
2056,North Macedonia,2000,,639.0,,2026345.0,,4094.6,,,2026345.0,17253.0
2057,North Macedonia,2001,,458.0,,2034882.0,,4143.5,,,2034882.0,16919.0
2058,North Macedonia,2002,,2259.0,,2031153.0,,4240.5,,,2031153.0,17962.0
2059,North Macedonia,2004,,1718.0,,2032544.0,,4577.7,,,2032544.0,17944.0
2060,Russia,2005,,177230.0,,143113885.0,,,,,143113885.0,2303935.0
2061,Russia,2006,,186380.0,,142487260.0,,,,,142487260.0,2166703.0
2062,Russia,2007,,286970.0,,142114903.0,,,,,142114903.0,2080445.0
2063,San Marino,2007,,429.0,,31211.0,,,,,31211.0,225.0
2064,Tajikistan,2006,,1042.0,,,,,,,,
2065,Uzbekistan,2006,,6418.0,,,,,,,,
2066,Euro area - 18 countries (2014),2018,,,7.3,,,,,,,
2067,European Union - 27 countries (2007-2013),2018,,,7.3,,,,,,,
2068,Andorra,1986,,,,45785.0,,,,,45785.0,
2069,Andorra,1987,,,,47714.0,,,,,47714.0,
2070,Andorra,1988,,,,49490.0,,,,,49490.0,
2071,Andorra,1989,,,,50708.0,,,,,50708.0,
2072,Andorra,1990,,,,52697.0,,,,,52697.0,
2073,Andorra,1991,,,,56778.0,,,,,56778.0,
2074,Andorra,1992,,,,60324.0,,,,,60324.0,
2075,Andorra,1993,,,,63413.0,,,,,63413.0,
2076,Andorra,1994,,,,64769.0,,,,,64769.0,
2077,Andorra,1995,,,,64085.0,,,,,64085.0,
2078,Andorra,1996,,,,64169.0,,,,,64169.0,
2079,Andorra,1997,,,,64893.0,,,,,64893.0,
2080,Andorra,1998,,,,65592.0,,,,,65592.0,
2081,Andorra,1999,,,,65924.0,,,,,65924.0,
2082,Andorra,2000,,,,65908.0,,,,,65908.0,
2083,Andorra,2001,,,,66089.0,,,,,66089.0,
2084,Andorra,2002,,,,66747.0,,,,,66747.0,
2085,Andorra,2003,,,,69740.0,,,,,69740.0,
2086,Andorra,2004,,,,74598.0,,,,,74598.0,281.0
2087,Andorra,2005,,,,77712.0,,,,,77712.0,276.0
2088,Andorra,2006,,,,79886.0,,,,,79886.0,260.0
2089,Andorra,2007,,,,82180.0,,,,,82180.0,230.0
2090,Andorra,2008,,,,83811.0,,,,,83811.0,237.0
2091,Andorra,2009,,,,84283.0,,,,,84283.0,272.0
2092,Andorra,2010,,,,84549.0,,,,,84549.0,239.0
2093,Andorra,2011,,,,78115.0,,,,,78115.0,
2094,Andorra,2012,,,,77181.0,,,,,77181.0,303.0
2095,Andorra,2016,,,,72419.0,,,,,72419.0,310.0
2096,Andorra,2018,,,,75486.0,,,,,75486.0,335.0
2097,Andorra,2019,,,,76860.0,,,,,76860.0,301.0
2098,Andorra,2022,,,,80562.0,,,,,80562.0,371.0
2099,Albania,1960,,,,1608800.0,,,,,1608800.0,16775.0
2100,Albania,1961,,,,1659800.0,,,,,1659800.0,15445.0
2101,Albania,1962,,,,1711319.0,,,,,1711319.0,18363.0
2102,Albania,1963,,,,1762621.0,,,,,1762621.0,17646.0
2103,Albania,1964,,,,1814135.0,,,,,1814135.0,15811.0
2104,Albania,1965,,,,1864791.0,,,,,1864791.0,16731.0
2105,Albania,1966,,,,1914573.0,,,,,1914573.0,16469.0
2106,Albania,1967,,,,1965598.0,,,,,1965598.0,16565.0
2107,Albania,1968,,,,2022272.0,,,,,2022272.0,16214.0
2108,Albania,1969,,,,2081695.0,,,,,2081695.0,15624.0
2109,Albania,1970,,,,2135479.0,,,,,2135479.0,19774.0
2110,Albania,1971,,,,2187853.0,,,,,2187853.0,17768.0
2111,Albania,1972,,,,2243126.0,,,,,2243126.0,18077.0
2112,Albania,1973,,,,2296752.0,,,,,2296752.0,18032.0
2113,Albania,1974,,,,2350124.0,,,,,2350124.0,16840.0
2114,Albania,1975,,,,2404831.0,,,,,2404831.0,16296.0
2115,Albania,1976,,,,2458526.0,,,,,2458526.0,17425.0
2116,Albania,1977,,,,2513546.0,,,,,2513546.0,16394.0
2117,Albania,1978,,,,2566266.0,,,,,2566266.0,16219.0
2118,Albania,1979,,,,2617832.0,,,,,2617832.0,17421.0
2119,Albania,1980,,,,2671997.0,,,,,2671997.0,16981.0
2120,Albania,1981,,,,2726056.0,,,,,2726056.0,18001.0
2121,Albania,1982,,,,2784278.0,,,,,2784278.0,16521.0
2122,Albania,1983,,,,2843960.0,,,,,2843960.0,17416.0
2123,Albania,1984,,,,2904429.0,,,,,2904429.0,16618.0
2124,Albania,1985,,,,2964762.0,,,,,2964762.0,17179.0
2125,Albania,1986,,,,3022635.0,,,,,3022635.0,17369.0
2126,Albania,1987,,,,3083605.0,,,,,3083605.0,17119.0
2127,Albania,1988,,,,3142336.0,,,,,3142336.0,17027.0
2128,Albania,1989,,,,3211964.0,,,,,3211964.0,18168.0
2129,Albania,1990,,,,3266790.0,,,,,3266790.0,18193.0
2130,Albania,1991,,,,3247039.0,,,,,3247039.0,17743.0
2131,Albania,1992,,,,3227287.0,,,,,3227287.0,18026.0
2132,Albania,1993,,,,3207536.0,,,,,3207536.0,17920.0
2133,Albania,1994,,,,3187784.0,,,,,3187784.0,18342.0
2134,Albania,1995,,,,3168033.0,,,,,3168033.0,18060.0
2135,Albania,1996,,,,3148281.0,,2520.6,,,3148281.0,17600.0
2136,Albania,1997,,,,3128530.0,,1967.5,,,3128530.0,18237.0
2137,Albania,1998,,,,3108778.0,,2281.8,,,3108778.0,18250.0
2138,Albania,1999,,,,3089027.0,,3018.5,,,3089027.0,16720.0
2139,Albania,2000,,,,3060173.0,,3780.4,,,3060173.0,16421.0
2140,Albania,2001,,,,3060169.0,,4385.8,,,3060169.0,15813.0
2141,Albania,2002,,,,3051006.0,,4612.4,,,3051006.0,16248.0
2142,Albania,2003,,,,3039612.0,,4928.6,,,3039612.0,17967.0
2143,Albania,2004,,,,3026933.0,,5777.8,,,3026933.0,17749.0
2144,Albania,2005,,,,3011482.0,,6475.3,,,3011482.0,17124.0
2145,Albania,2006,,,,2992542.0,,7090.8,,,2992542.0,16682.0
2146,Albania,2007,,,,2970011.0,,7809.8,,,2970011.0,14528.0
2147,Albania,2008,,,,2947311.0,,8800.3,,,2947311.0,15926.0
2148,Albania,2009,,,,2927515.0,,8662.2,,,2927515.0,20428.0
2149,Albania,2010,,,,2913018.0,,8996.6,,,2913018.0,20107.0
2150,Albania,2011,,,,2905185.0,,9268.3,,,2905185.0,20012.0
2151,Albania,2012,,,,2900389.0,,9585.8,,,2900389.0,20870.0
2152,Albania,2013,,,,2895082.0,,9625.4,,,2895082.0,20442.0
2153,Albania,2014,,,,2889095.0,,9968.6,,,2889095.0,20656.0
2154,Albania,2015,,,,2880694.0,,10264.1,,,2880694.0,22418.0
2155,Armenia,1996,,,,3247400.0,,,,,3247400.0,24936.0
2156,Armenia,1997,,,,3242100.0,,,,,3242100.0,23985.0
2157,Armenia,1998,,,,3235150.0,,,,,3235150.0,23210.0
2158,Armenia,1999,,,,3229500.0,,,,,3229500.0,24087.0
2159,Armenia,2000,,,,3221100.0,,,,,3221100.0,24025.0
2160,Armenia,2001,,,,3214100.0,,,,,3214100.0,24003.0
2161,Armenia,2002,,,,3211600.0,,,,,3211600.0,25554.0
2162,Armenia,2003,,,,3211250.0,,,,,3211250.0,26014.0
2163,Armenia,2004,,,,3214000.0,,,,,3214000.0,25679.0
2164,Armenia,2008,,,,3234031.0,,,,,3234031.0,27412.0
2165,Armenia,2009,,,,3243729.0,,,,,3243729.0,27560.0
2166,Armenia,2010,,,,3256066.0,,,,,3256066.0,27921.0
2167,Armenia,2011,,,,3268468.0,,,,,3268468.0,27963.0
2168,Armenia,2015,,,,3004588.0,,,,,3004588.0,27878.0
2169,Armenia,2016,,,,2992364.0,,,,,2992364.0,28226.0
2170,Armenia,2017,,,,2979442.0,,,,,2979442.0,27157.0
2171,Armenia,2018,,,,2969001.0,,,,,2969001.0,25751.0
2172,Armenia,2019,,,,2962482.0,,,,,2962482.0,26186.0
2173,Armenia,2020,,,,2961473.0,,,,,2961473.0,36170.0
2174,Austria,1960,,,,7047539.0,,,,,7047539.0,89603.0
2175,Austria,1961,,,,7086299.0,,,,,7086299.0,85673.0
2176,Austria,1962,,,,7129864.0,,,,,7129864.0,90854.0
2177,Austria,1963,,,,7175811.0,,,,,7175811.0,91579.0
2178,Austria,1964,,,,7223801.0,,,,,7223801.0,89081.0
2179,Austria,1965,,,,7270889.0,,,,,7270889.0,94273.0
2180,Austria,1966,,,,7322066.0,,,,,7322066.0,91440.0
2181,Austria,1967,,,,7376998.0,,,,,7376998.0,95438.0
2182,Austria,1968,,,,7415403.0,,,,,7415403.0,96014.0
2183,Austria,1969,,,,7441055.0,,,,,7441055.0,98715.0
2184,Austria,1970,,,,7467086.0,,,,,7467086.0,98819.0
2185,Austria,1971,,,,7500482.0,,,,,7500482.0,97334.0
2186,Austria,1972,,,,7544201.0,,,,,7544201.0,95323.0
2187,Austria,1973,,,,7586115.0,,,,,7586115.0,92768.0
2188,Austria,1974,,,,7599038.0,,,,,7599038.0,94324.0
2189,Austria,1975,,,,7578903.0,,,,,7578903.0,96041.0
2190,Austria,1976,,,,7565525.0,,,,,7565525.0,95140.0
2191,Austria,1977,,,,7568430.0,,,,,7568430.0,92402.0
2192,Austria,1978,,,,7562305.0,,,,,7562305.0,94617.0
2193,Austria,1979,,,,7549425.0,,,,,7549425.0,92012.0
2194,Austria,1980,,,,7549433.0,,,,,7549433.0,92442.0
2195,Austria,1981,,,,7568710.0,,,,,7568710.0,92693.0
2196,Austria,1982,,,,7574140.0,,,,,7574140.0,91339.0
2197,Austria,1983,,,,7561910.0,,,,,7561910.0,93041.0
2198,Austria,1984,,,,7561434.0,,,,,7561434.0,88466.0
2199,Austria,1985,,,,7564985.0,,,,,7564985.0,89578.0
2200,Austria,1986,,,,7569794.0,,,,,7569794.0,87071.0
2201,Austria,1987,,,,7574586.0,,,,,7574586.0,84907.0
2202,Austria,1988,,,,7585317.0,,,,,7585317.0,83263.0
2203,Austria,1989,,,,7619567.0,,,,,7619567.0,83407.0
2204,Austria,1990,,,,7677850.0,,,,,7677850.0,82952.0
2205,Austria,1991,,,,7754891.0,,,,,7754891.0,83428.0
2206,Austria,1992,,,,7840709.0,,,,,7840709.0,83162.0
2207,Austria,1993,,,,7905633.0,,,,,7905633.0,82517.0
2208,Austria,1994,,,,7936118.0,,,,,7936118.0,80684.0
2209,Austria,1995,,,,7948278.0,,184351.3,,,7948278.0,81171.0
2210,Azerbaijan,1996,,,,7763000.0,,,,,7763000.0,48242.0
2211,Azerbaijan,1997,,,,7838250.0,,,,,7838250.0,46962.0
2212,Azerbaijan,1998,,,,7913000.0,,,,,7913000.0,46299.0
2213,Azerbaijan,1999,,,,7982750.0,,,,,7982750.0,46295.0
2214,Azerbaijan,2000,,,,8048600.0,,,,,8048600.0,46701.0
2215,Azerbaijan,2001,,,,8111200.0,,,,,8111200.0,45284.0
2216,Azerbaijan,2002,,,,8171950.0,,,,,8171950.0,46522.0
2217,Azerbaijan,2003,,,,8234100.0,,,,,8234100.0,49001.0
2218,Azerbaijan,2004,,,,8306500.0,,,,,8306500.0,49568.0
2219,Azerbaijan,2006,,,,8484550.0,,,,,8484550.0,52248.0
2220,Azerbaijan,2008,,,,8763400.0,,,,,8763400.0,52710.0
2221,Azerbaijan,2009,,,,8947243.0,,,,,8947243.0,52514.0
2222,Azerbaijan,2010,,,,9054332.0,,,,,9054332.0,53580.0
2223,Azerbaijan,2011,,,,9173082.0,,,,,9173082.0,53762.0
2224,Azerbaijan,2012,,,,9295784.0,,,,,9295784.0,55017.0
2225,Azerbaijan,2013,,,,9416801.0,,,,,9416801.0,54383.0
2226,Azerbaijan,2014,,,,9535079.0,,,,,9535079.0,55648.0
2227,Azerbaijan,2015,,,,9649341.0,,,,,9649341.0,54697.0
2228,Azerbaijan,2016,,,,9757812.0,,,,,9757812.0,56648.0
2229,Azerbaijan,2017,,,,9854033.0,,,,,9854033.0,57109.0
2230,Azerbaijan,2018,,,,9939771.0,,,,,9939771.0,57250.0
2231,Azerbaijan,2019,,,,10024283.0,,,,,10024283.0,55916.0
2232,Azerbaijan,2020,,,,10093121.0,,,,,10093121.0,75647.0
2233,Azerbaijan,2021,,,,10137750.0,,,,,10137750.0,76878.0
2234,Azerbaijan,2022,,,,10141756.0,,,,,10141756.0,60810.0
