,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index
394,Spain,2019,104.26,750480.0,,47134837.0,124.71
395,Spain,2020,103.91,467918.0,,47365655.0,127.5
396,Spain,2021,107.04,528856.0,7.2,47415794.0,132.19
397,Spain,2022,115.95,,7.1,47778340.0,141.98
398,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1996,70.26,,,,
399,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1997,71.48,,,,
400,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1998,72.4,,,,
401,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1999,73.26,,,,
402,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2000,74.65,,,,
403,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2001,76.29,,,,
404,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2002,77.87,,,,
405,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2003,79.4,,,,
406,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2004,81.0,,,,
407,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,82.75,,,,86.01
408,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2006,84.58,,,,93.42
409,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,86.55,,,,101.27
410,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,89.72,,,,101.83
411,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,90.6,,,,97.27
412,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,92.49,,,,98.44
413,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,95.36,,,,98.75
414,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,97.88,,,,96.92
415,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,99.35,,7.0,,95.76
416,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,99.9,,,,97.34
417,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,100.0,,,,100.0
418,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,100.25,,,,104.68
419,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,101.96,,,,109.6
420,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,103.89,,7.3,,114.79
421,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,105.42,,,,119.74
422,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,106.2,,,,126.19
423,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,109.28,,,,136.8
424,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,119.32,,,,147.3
425,European Union - 27 countries (from 2020),2000,73.13,,,428929021.0,
426,European Union - 27 countries (from 2020),2001,75.73,,,429481944.0,
427,European Union - 27 countries (from 2020),2002,77.81,,,430456663.0,
428,European Union - 27 countries (from 2020),2003,79.59,,,431976112.0,
429,European Union - 27 countries (from 2020),2004,81.55,,,433589156.0,
430,European Union - 27 countries (from 2020),2005,83.45,,,435116254.0,86.63
431,European Union - 27 countries (from 2020),2006,85.38,,,436521866.0,94.98
432,European Union - 27 countries (from 2020),2007,87.41,,,437984240.0,102.79
433,European Union - 27 countries (from 2020),2008,90.64,,,439386639.0,104.17
434,European Union - 27 countries (from 2020),2009,91.35,,,440426387.0,100.18
435,European Union - 27 countries (from 2020),2010,93.03,,,441041446.0,100.63
436,European Union - 27 countries (from 2020),2011,95.69,,,440260386.0,101.22
437,European Union - 27 countries (from 2020),2012,98.19,,,440905186.0,99.01
438,European Union - 27 countries (from 2020),2013,99.49,2890780.0,7.0,441958943.0,97.22
439,European Union - 27 countries (from 2020),2014,99.89,3155818.0,,443274551.0,97.84
440,European Union - 27 countries (from 2020),2015,100.0,4055071.0,,444234821.0,100.0
441,European Union - 27 countries (from 2020),2016,100.18,3693495.0,,445167186.0,104.31
442,European Union - 27 countries (from 2020),2017,101.74,3751814.0,,445871494.0,109.24
443,European Union - 27 countries (from 2020),2018,103.57,3942303.0,7.3,446655355.0,114.66
444,European Union - 27 countries (from 2020),2019,105.04,4216138.0,,447022255.0,120.2
445,European Union - 27 countries (from 2020),2020,105.76,3268760.0,,447346360.0,126.86
446,European Union - 27 countries (from 2020),2021,108.82,3744277.0,7.2,446904604.0,137.53
447,European Union - 27 countries (from 2020),2022,118.82,,7.1,447033117.0,148.1
448,European Union - 28 countries (2013-2020),2000,73.07,,,487821535.0,
449,European Union - 28 countries (2013-2020),2001,75.42,,,488601617.0,
450,European Union - 28 countries (2013-2020),2002,77.32,,,489827142.0,
451,European Union - 28 countries (2013-2020),2003,78.98,,,491623688.0,
452,European Union - 28 countries (2013-2020),2004,80.78,,,493577060.0,
453,European Union - 28 countries (2013-2020),2005,82.63,,,495517460.0,85.41
454,European Union - 28 countries (2013-2020),2006,84.54,,,497368686.0,93.41
455,European Union - 28 countries (2013-2020),2007,86.54,,,499306703.0,101.32
456,European Union - 28 countries (2013-2020),2008,89.72,,,501193634.0,101.89
457,European Union - 28 countries (2013-2020),2009,90.61,,,502702657.0,97.32
458,European Union - 28 countries (2013-2020),2010,92.49,,,503807810.0,98.46
459,European Union - 28 countries (2013-2020),2011,95.35,,,503519196.0,98.76
460,European Union - 28 countries (2013-2020),2012,97.87,,,504605401.0,96.94
461,European Union - 28 countries (2013-2020),2013,99.35,,7.0,506087216.0,95.76
462,European Union - 28 countries (2013-2020),2014,99.9,,,507876849.0,97.34
463,European Union - 28 countries (2013-2020),2015,100.0,,,509351040.0,100.0
464,European Union - 28 countries (2013-2020),2016,100.25,,,510778779.0,104.68
465,European Union - 28 countries (2013-2020),2017,101.96,,,511930353.0,109.6
466,European Union - 28 countries (2013-2020),2018,103.89,,7.3,,114.79
467,European Union - 28 countries (2013-2020),2019,105.42,,,513858582.0,119.74
468,Finland,1996,71.77,,,5124573.0,
469,Finland,1997,72.64,,,5139835.0,
470,Finland,1998,73.62,14192.0,,5153498.0,
471,Finland,1999,74.59,14744.0,,5165474.0,
472,Finland,2000,76.79,16895.0,,5176209.0,
473,Finland,2001,78.84,18955.0,,5188008.0,
474,Finland,2002,80.42,18113.0,,5200598.0,
475,Finland,2003,81.46,17838.0,,5213014.0,
476,Finland,2004,81.58,20333.0,,5228172.0,
477,Finland,2005,82.21,21355.0,,5246096.0,76.25
478,Finland,2006,83.26,22451.0,,5266268.0,81.56
479,Finland,2007,84.57,26029.0,,5288720.0,86.37
480,Finland,2008,87.89,29114.0,,5313399.0,87.06
481,Finland,2009,89.32,26699.0,,5338871.0,88.31
482,Finland,2010,90.83,25636.0,,5363352.0,93.88
483,Finland,2011,93.85,29481.0,,5388272.0,96.87
484,Finland,2012,96.81,31278.0,,5413971.0,99.21
485,Finland,2013,98.96,31941.0,8.0,5438972.0,100.35
486,Finland,2014,100.16,31507.0,,5461512.0,100.0
487,Finland,2015,100.0,28746.0,,5479531.0,100.0
488,Finland,2016,100.39,34905.0,,5495303.0,101.29
489,Finland,2017,101.23,31797.0,,5508214.0,102.39
490,Finland,2018,102.42,31106.0,8.1,5515525.0,103.34
491,Finland,2019,103.58,32758.0,,5521606.0,103.77
492,Finland,2020,103.98,32898.0,,5529543.0,105.6
493,Finland,2021,106.12,36364.0,7.9,5541017.0,110.45
494,Finland,2022,113.74,,7.7,5556106.0,111.75
495,France,1996,74.93,,,59624342.0,
496,France,1997,75.88,,,59830635.0,
497,France,1998,76.4,,,60046709.0,
498,France,1999,76.83,,,60351778.0,
499,France,2000,78.23,,,60762169.0,
500,France,2001,79.62,,,61201676.0,
501,France,2002,81.16,,,61644062.0,
502,France,2003,82.93,,,62078165.0,
503,France,2004,84.86,,,62532556.0,
504,France,2005,86.47,,,63001253.0,84.72
505,France,2006,88.1,301544.0,,63437350.0,94.51
506,France,2007,89.52,293980.0,,63826129.0,100.57
507,France,2008,92.34,296608.0,,64178710.0,101.52
508,France,2009,92.44,296970.0,,64504541.0,95.32
509,France,2010,94.05,307111.0,,64818789.0,99.74
510,France,2011,96.2,319816.0,,65127852.0,105.46
511,France,2012,98.33,327431.0,,65438667.0,104.88
512,France,2013,99.31,338752.0,7.1,65771309.0,102.93
513,France,2014,99.91,340383.0,,66312067.0,101.36
514,France,2015,100.0,364221.0,,66548272.0,100.0
515,France,2016,100.31,377709.0,,66724104.0,101.04
516,France,2017,101.47,369621.0,,66918020.0,104.24
517,France,2018,103.6,387158.0,7.3,67158348.0,107.29
518,France,2019,104.95,385591.0,,67388001.0,110.86
519,France,2020,105.5,283237.0,,67571107.0,116.62
520,France,2021,107.68,336398.0,6.8,67764304.0,123.98
521,France,2022,114.04,,7.0,67971311.0,131.82
522,Croatia,1998,63.97,,,4532136.0,
523,Croatia,1999,66.37,32910.0,,4512598.0,
524,Croatia,2000,69.32,,,4468302.0,
525,Croatia,2001,72.28,24415.0,,4300450.0,
526,Croatia,2002,74.11,20365.0,,4305439.0,
527,Croatia,2003,75.88,18455.0,,4305555.0,
528,Croatia,2004,77.51,18383.0,,4308293.0,
529,Croatia,2005,79.83,,,4311674.0,
530,Croatia,2006,82.46,14978.0,,4313009.0,
531,Croatia,2007,84.65,14622.0,,4312749.0,
532,Croatia,2008,89.56,16883.0,,4310882.0,124.14
533,Croatia,2009,91.56,13213.0,,4306322.0,117.93
534,Croatia,2010,92.55,8846.0,,4296352.0,110.47
535,Croatia,2011,94.59,8534.0,,4282921.0,110.66
536,Croatia,2012,97.76,8959.0,,4269062.0,108.93
537,Croatia,2013,100.04,10378.0,6.3,4254475.0,104.63
538,Croatia,2014,100.26,10638.0,,4236063.0,102.98
539,Croatia,2015,100.0,11706.0,,4207993.0,100.0
540,Croatia,2016,99.37,13985.0,,4172441.0,100.89
541,Croatia,2017,100.67,15553.0,,4129853.0,104.75
542,Croatia,2018,102.23,26029.0,6.3,4090870.0,111.14
543,Croatia,2019,103.04,37726.0,,4067206.0,121.1
544,Croatia,2020,103.06,33414.0,,4047260.0,130.38
545,Croatia,2021,105.82,35912.0,6.8,3949330.0,139.91
546,Croatia,2022,117.11,,6.8,3856600.0,160.69
547,Hungary,1996,31.76,,,10311238.0,
548,Hungary,1997,37.62,,,10290486.0,
549,Hungary,1998,42.97,,,10266570.0,
550,Hungary,1999,47.25,,,10237530.0,
551,Hungary,2000,51.95,,,10210971.0,
552,Hungary,2001,56.67,,,10187576.0,
553,Hungary,2002,59.64,,,10158608.0,
554,Hungary,2003,62.43,,,10129552.0,
555,Hungary,2004,66.66,,,10107146.0,
556,Hungary,2005,68.98,,,10087065.0,
557,Hungary,2006,71.76,,,10071370.0,
558,Hungary,2007,77.45,,,10055780.0,98.91
559,Hungary,2008,82.12,37652.0,,10038188.0,101.26
560,Hungary,2009,85.43,27894.0,,10022650.0,95.95
561,Hungary,2010,89.47,25519.0,,10000023.0,93.66
562,Hungary,2011,92.98,28018.0,,9971727.0,90.45
563,Hungary,2012,98.24,33702.0,,9920362.0,87.1
564,Hungary,2013,99.92,38968.0,6.1,9893082.0,84.87
565,Hungary,2014,99.94,54581.0,,9866468.0,88.43
566,Hungary,2015,100.0,58344.0,,9843028.0,100.0
567,Hungary,2016,100.45,53618.0,,9814023.0,113.38
568,Hungary,2017,102.84,68070.0,,9787966.0,127.24
569,Hungary,2018,105.84,82937.0,6.5,9775564.0,145.5
570,Hungary,2019,109.46,88581.0,,9771141.0,170.17
571,Hungary,2020,113.15,75470.0,,9750149.0,178.58
572,Hungary,2021,119.04,80471.0,6.5,9709891.0,208.04
573,Hungary,2022,137.22,,6.9,9643048.0,254.35
574,Ireland,1996,69.1,,,3637510.0,
575,Ireland,1997,70.0,,,3674171.0,
576,Ireland,1998,71.5,48175.0,,3712696.0,
577,Ireland,1999,73.3,51675.0,,3754786.0,
578,Ireland,2000,77.1,57400.0,,3805174.0,
579,Ireland,2001,80.2,64925.0,,3866243.0,
580,Ireland,2002,84.0,61725.0,,3931947.0,
581,Ireland,2003,87.3,58875.0,,3996521.0,
582,Ireland,2004,89.3,78075.0,,4070262.0,
583,Ireland,2005,91.3,102000.0,,4159914.0,131.89
584,Ireland,2006,93.7,139434.0,,4274137.0,151.5
585,Ireland,2007,96.4,122415.0,,4398942.0,162.81
586,Ireland,2008,99.5,82592.0,,4489544.0,151.51
587,Ireland,2009,97.8,50604.0,,4535375.0,122.49
588,Ireland,2010,96.2,52339.0,,4560155.0,105.96
589,Ireland,2011,97.4,57292.0,,4580084.0,87.86
590,Ireland,2012,99.2,61324.0,,4599533.0,76.04
591,Ireland,2013,99.7,65539.0,7.4,4623816.0,76.99
592,Ireland,2014,100.0,73519.0,,4657740.0,89.72
593,Ireland,2015,100.0,80792.0,,4701957.0,100.0
594,Ireland,2016,99.8,85185.0,,4755335.0,107.46
595,Ireland,2017,100.1,78499.0,,4807388.0,119.14
596,Ireland,2018,100.8,97712.0,8.1,4867316.0,131.33
597,Ireland,2019,101.7,85630.0,,4934340.0,134.41
598,Ireland,2020,101.2,74211.0,,4985382.0,134.82
599,Ireland,2021,103.6,80732.0,7.3,5033164.0,145.98
600,Ireland,2022,112.0,,7.4,5127170.0,163.96
601,Iceland,1996,43.26,,,268916.0,
602,Iceland,1997,44.05,,,271128.0,
603,Iceland,1998,44.64,4562.0,,274047.0,
604,Iceland,1999,45.59,4785.0,,277381.0,
605,Iceland,2000,47.6,5203.0,,281205.0,
606,Iceland,2001,50.74,5002.0,,284968.0,
607,Iceland,2002,53.44,4215.0,,287523.0,
608,Iceland,2003,54.18,3704.0,,289521.0,
609,Iceland,2004,55.43,5350.0,,292074.0,
610,Iceland,2005,56.19,7773.0,,296734.0,60.6
611,Iceland,2006,58.8,9832.0,,303782.0,70.79
612,Iceland,2007,60.94,12546.0,,311566.0,77.44
613,Iceland,2008,68.71,10288.0,,317414.0,82.26
614,Iceland,2009,79.89,3921.0,,318499.0,74.28
615,Iceland,2010,85.85,3948.0,,318041.0,72.02
616,Iceland,2011,89.46,4073.0,,319014.0,75.36
617,Iceland,2012,94.84,4960.0,,320716.0,80.57
618,Iceland,2013,98.76,6406.0,7.9,323764.0,85.21
619,Iceland,2014,99.74,5368.0,,327386.0,92.39
620,Iceland,2015,100.0,5635.0,,330815.0,100.0
621,Iceland,2016,100.79,8710.0,,335439.0,109.77
622,Iceland,2017,99.13,12116.0,,343400.0,131.2
623,Iceland,2018,99.86,11830.0,7.9,352721.0,142.01
624,Iceland,2019,101.85,9872.0,,360563.0,148.29
625,Iceland,2020,103.06,8544.0,,366463.0,157.79
626,Iceland,2021,106.84,8996.0,,372520.0,177.57
627,Iceland,2022,112.96,,,382003.0,214.84
628,Italy,1996,68.5,,,56860281.0,
629,Italy,1997,69.8,,,56890372.0,
630,Italy,1998,71.2,156885.0,,56906744.0,
631,Italy,1999,72.3,185052.0,,56916317.0,
632,Italy,2000,74.2,226968.0,,56942108.0,
633,Italy,2001,75.9,208252.0,,56974100.0,
634,Italy,2002,77.9,213202.0,,57059007.0,
635,Italy,2003,80.1,440301.0,,57313203.0,
636,Italy,2004,81.9,414880.0,,57685327.0,
637,Italy,2005,83.7,304960.0,,57969484.0,
638,Italy,2006,85.6,279714.0,,58143979.0,
639,Italy,2007,87.3,527123.0,,58438310.0,
640,Italy,2008,90.4,534712.0,,58826731.0,
641,Italy,2009,91.1,442940.0,,59095365.0,
642,Italy,2010,92.6,458856.0,,59277417.0,118.1
643,Italy,2011,95.3,385793.0,,59379449.0,119.7
644,Italy,2012,98.4,350772.0,,59539717.0,116.7
645,Italy,2013,99.7,307454.0,6.7,60233948.0,109.1
646,Italy,2014,99.9,277631.0,,60789140.0,104.0
647,Italy,2015,100.0,280078.0,,60730582.0,100.0
648,Italy,2016,99.9,300823.0,,60627498.0,100.3
649,Italy,2017,101.3,343440.0,,60536709.0,99.2
650,Italy,2018,102.5,332324.0,7.1,60421760.0,98.6
651,Italy,2019,103.2,332778.0,,59729081.0,98.5
652,Italy,2020,103.0,247526.0,,59438851.0,100.4
653,Italy,2021,105.0,318366.0,7.2,59133173.0,103.0
654,Italy,2022,114.2,,7.2,58940425.0,106.9
655,Lithuania,1996,57.61,,,3601613.0,
656,Lithuania,1997,63.56,,,3575137.0,
657,Lithuania,1998,66.97,2706.0,,3549331.0,
658,Lithuania,1999,67.94,2679.0,,3524238.0,
659,Lithuania,2000,68.68,1510.0,,3499536.0,
660,Lithuania,2001,69.74,4694.0,,3470818.0,
661,Lithuania,2002,69.98,5110.0,,3443067.0,
662,Lithuania,2003,69.22,4728.0,,3415213.0,
663,Lithuania,2004,70.02,5553.0,,3377075.0,
664,Lithuania,2005,71.89,6789.0,,3322528.0,
665,Lithuania,2006,74.59,7745.0,,3269909.0,94.25
666,Lithuania,2007,78.93,8609.0,,3231294.0,119.06
667,Lithuania,2008,87.69,9297.0,,3198231.0,129.76
668,Lithuania,2009,91.34,6487.0,,3162916.0,90.92
669,Lithuania,2010,92.43,5213.0,,3097282.0,84.2
670,Lithuania,2011,96.24,15685.0,,3028115.0,89.77
671,Lithuania,2012,99.28,19843.0,,2987773.0,89.56
672,Lithuania,2013,100.44,22011.0,6.7,2957689.0,90.65
673,Lithuania,2014,100.68,24294.0,,2932367.0,96.47
674,Lithuania,2015,100.0,22130.0,,2904910.0,100.0
675,Lithuania,2016,100.68,20162.0,,2868231.0,105.4
676,Lithuania,2017,104.42,20368.0,,2828403.0,114.8
677,Lithuania,2018,107.07,28914.0,6.4,2801543.0,123.18
678,Lithuania,2019,109.47,40067.0,,2794137.0,131.61
679,Lithuania,2020,110.63,43096.0,,2794885.0,141.18
680,Lithuania,2021,115.75,44858.0,7.0,2800839.0,163.84
681,Lithuania,2022,137.57,,7.1,2831639.0,195.05
682,Luxembourg,1996,65.63,,,414225.0,
683,Luxembourg,1997,66.54,,,419450.0,
684,Luxembourg,1998,67.18,11630.0,,424700.0,
685,Luxembourg,1999,67.87,12794.0,,430475.0,
686,Luxembourg,2000,70.43,11765.0,,436300.0,
687,Luxembourg,2001,72.12,12135.0,,441525.0,
688,Luxembourg,2002,73.6,12101.0,,446175.0,
689,Luxembourg,2003,75.47,13158.0,,451630.0,
690,Luxembourg,2004,77.91,12872.0,,458095.0,
691,Luxembourg,2005,80.85,14397.0,,465158.0,
692,Luxembourg,2006,83.24,14352.0,,472637.0,
693,Luxembourg,2007,85.45,16675.0,,479993.0,74.42
694,Luxembourg,2008,88.94,17758.0,,488650.0,76.91
695,Luxembourg,2009,88.95,15751.0,,497783.0,76.02
696,Luxembourg,2010,91.44,16962.0,,506953.0,80.14
697,Luxembourg,2011,94.85,20268.0,,518347.0,83.09
698,Luxembourg,2012,97.59,20478.0,,530946.0,86.58
699,Luxembourg,2013,99.25,21098.0,7.5,543360.0,90.89
700,Luxembourg,2014,99.94,22332.0,,556319.0,94.88
701,Luxembourg,2015,100.0,23803.0,,569604.0,100.0
702,Luxembourg,2016,100.04,22888.0,,582014.0,106.01
703,Luxembourg,2017,102.15,24379.0,,596336.0,111.96
704,Luxembourg,2018,104.21,24644.0,7.6,607950.0,119.86
705,Luxembourg,2019,105.93,26668.0,,620001.0,131.99
706,Luxembourg,2020,105.93,22490.0,,630419.0,151.12
707,Luxembourg,2021,109.61,25335.0,7.4,640064.0,172.15
708,Luxembourg,2022,118.55,,7.2,653103.0,188.6
709,Latvia,1996,46.72,,,2457222.0,
710,Latvia,1997,50.49,,,2432851.0,
711,Latvia,1998,52.66,3123.0,,2410019.0,
712,Latvia,1999,53.77,1813.0,,2390482.0,
713,Latvia,2000,55.18,6483.0,,2367550.0,
714,Latvia,2001,56.58,5376.0,,2337170.0,
715,Latvia,2002,57.69,6642.0,,2310173.0,
716,Latvia,2003,59.39,4063.0,,2287955.0,
717,Latvia,2004,63.06,4844.0,,2263122.0,
718,Latvia,2005,67.4,6691.0,,2238799.0,
719,Latvia,2006,71.83,8212.0,,2218357.0,104.48
720,Latvia,2007,79.08,7517.0,,2200325.0,142.37
721,Latvia,2008,91.14,4678.0,,2177322.0,143.94
722,Latvia,2009,94.11,3731.0,,2141669.0,90.24
723,Latvia,2010,92.96,4011.0,,2097555.0,80.35
724,Latvia,2011,96.88,10234.0,,2059709.0,88.73
725,Latvia,2012,99.09,13303.0,,2034319.0,91.36
726,Latvia,2013,99.11,8299.0,6.5,2012647.0,97.62
727,Latvia,2014,99.79,10365.0,,1993782.0,103.48
728,Latvia,2015,100.0,9479.0,,1977527.0,100.0
729,Latvia,2016,100.1,8345.0,,1959537.0,108.49
730,Latvia,2017,103.0,9916.0,,1942248.0,118.01
731,Latvia,2018,105.63,10909.0,6.7,1927174.0,129.3
732,Latvia,2019,108.53,11223.0,,1913822.0,140.88
733,Latvia,2020,108.62,8840.0,,1900449.0,145.77
734,Latvia,2021,112.14,12689.0,6.7,1884490.0,161.65
735,Latvia,2022,131.47,,6.8,1879383.0,184.01
736,Montenegro,2015,100.0,,,622159.0,
737,Montenegro,2016,99.93,4904.0,,622303.0,
738,Montenegro,2017,102.68,6684.0,,622373.0,
739,Montenegro,2018,105.39,8643.0,6.5,622271.0,
740,Montenegro,2019,105.94,10737.0,,622028.0,
741,Montenegro,2020,105.39,6008.0,,621306.0,
742,Montenegro,2021,108.03,,6.4,619211.0,
743,Montenegro,2022,120.92,,5.8,617189.0,
744,North Macedonia,2005,80.44,2671.0,,2036855.0,
745,North Macedonia,2006,83.39,2244.0,,2040228.0,
746,North Macedonia,2007,85.2,1320.0,,2043559.0,
747,North Macedonia,2008,91.67,1052.0,,2046898.0,
748,North Macedonia,2009,91.61,857.0,,2050671.0,
749,North Macedonia,2010,92.57,1359.0,,2055003.0,
750,North Macedonia,2011,95.52,1464.0,,2058539.0,
751,North Macedonia,2012,97.26,1715.0,,2061044.0,
752,North Macedonia,2013,99.91,2050.0,5.7,2064032.0,
753,North Macedonia,2014,99.87,1935.0,,2067471.0,
754,North Macedonia,2015,100.0,1741.0,,2070225.0,
755,North Macedonia,2016,100.24,2262.0,,2072490.0,
756,North Macedonia,2017,102.35,2064.0,,2074502.0,
757,North Macedonia,2018,104.66,2053.0,6.0,2076217.0,
758,North Macedonia,2019,105.42,2118.0,,2076694.0,
759,North Macedonia,2020,106.73,2555.0,,2072532.0,
760,North Macedonia,2021,110.36,1570.0,,1952961.0,
761,North Macedonia,2022,125.83,,,1833534.0,
762,Malta,1996,63.69,,,379905.0,
763,Malta,1997,66.19,,,382791.0,
764,Malta,1998,68.63,,,385287.0,
765,Malta,1999,70.21,,,387578.0,
766,Malta,2000,72.34,,,390087.0,
767,Malta,2001,74.16,,,393028.0,
768,Malta,2002,76.1,,,395969.0,
769,Malta,2003,77.56,,,398582.0,
770,Malta,2004,79.68,,,401268.0,
771,Malta,2005,81.69,2075.0,,403834.0,58.43
772,Malta,2006,83.79,3889.0,,405308.0,70.04
773,Malta,2007,84.38,5292.0,,406724.0,84.75
774,Malta,2008,88.33,6043.0,,409379.0,94.14
775,Malta,2009,89.95,6161.0,,412477.0,90.07
776,Malta,2010,91.79,4275.0,,414508.0,91.04
777,Malta,2011,94.1,5465.0,,416268.0,89.8
778,Malta,2012,97.13,8256.0,,420028.0,92.54
779,Malta,2013,98.08,10897.0,7.1,425967.0,92.16
780,Malta,2014,98.84,14454.0,,434558.0,94.51
781,Malta,2015,100.0,16936.0,,445053.0,100.0
782,Malta,2016,100.9,17051.0,,455356.0,105.45
783,Malta,2017,102.18,21676.0,,467999.0,111.03
784,Malta,2018,103.95,26444.0,7.5,484630.0,117.45
785,Malta,2019,105.54,28341.0,,504062.0,124.65
786,Malta,2020,106.37,13885.0,,515332.0,128.86
787,Malta,2021,107.12,18148.0,7.1,518536.0,135.44
788,Malta,2022,113.69,,7.4,531113.0,144.45
789,Netherlands,1996,68.83,,,15530498.0,
790,Netherlands,1997,70.11,,,15610650.0,
791,Netherlands,1998,71.36,122407.0,,15707209.0,
792,Netherlands,1999,72.81,119151.0,,15812088.0,
793,Netherlands,2000,74.51,132850.0,,15925513.0,
794,Netherlands,2001,78.32,133404.0,,16046180.0,
795,Netherlands,2002,81.35,121250.0,,16148929.0,
796,Netherlands,2003,83.16,104514.0,,16225302.0,
797,Netherlands,2004,84.32,94019.0,,16281779.0,
798,Netherlands,2005,85.57,92297.0,,16319868.0,106.2
799,Netherlands,2006,86.99,101150.0,,16346101.0,110.73
800,Netherlands,2007,88.36,116819.0,,16381696.0,116.1
801,Netherlands,2008,90.32,143516.0,,16445593.0,118.64
802,Netherlands,2009,91.2,122917.0,,16530388.0,113.35
803,Netherlands,2010,92.05,126776.0,,16615394.0,111.4
804,Netherlands,2011,94.32,130118.0,,16693074.0,109.19
805,Netherlands,2012,96.99,124566.0,,16754962.0,101.86
806,Netherlands,2013,99.47,129428.0,7.8,16804432.0,95.75
807,Netherlands,2014,99.79,145323.0,,16865008.0,96.53
808,Netherlands,2015,100.0,166872.0,,16939923.0,100.0
809,Netherlands,2016,100.11,189232.0,,17030314.0,105.02
810,Netherlands,2017,101.4,189646.0,,17131296.0,112.93
811,Netherlands,2018,103.02,194306.0,7.7,17231624.0,123.61
812,Netherlands,2019,105.78,215756.0,,17344874.0,132.62
813,Netherlands,2020,106.96,182244.0,,17441500.0,142.75
814,Netherlands,2021,109.98,214105.0,7.6,17533044.0,164.21
815,Netherlands,2022,122.78,,7.6,17700982.0,186.29
816,Norway,1996,70.0,,,4381336.0,
817,Norway,1997,71.8,,,4405157.0,
818,Norway,1998,73.2,36704.0,,4431464.0,
819,Norway,1999,74.8,41841.0,,4461913.0,
820,Norway,2000,77.1,36493.0,,4490967.0,
821,Norway,2001,79.1,34264.0,,4513751.0,
